MZUEUQRT;MZ;UEU;QRT;estq_max_01;estq_max_02;estq_max_03;estq_max_04;estq_max_05;estq_max_06;estq_max_07;estq_max_08;estq_max_09;estq_max_10;estq_max_11;estq_max_12;estq_max_13;estq_max_14;estq_max_15;estq_max_16
1012099;1.0;12.0;99.0;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;1885.4527;2768.95;2768.95;2768.95;2768.95;2768.95
1012101;1.0;12.0;101.0;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;1661.4677;2512.65;2512.65;2512.65;2512.65;2512.65
1012103;1.0;12.0;103.0;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;1314.2955;2199.05;2199.05;2199.05;2199.05;2199.05
1012105;1.0;12.0;105.0;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;1488.7551;2386.74;2386.74;2386.74;2386.74;2386.74
1012107;1.0;12.0;107.0;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1075.6256;1934.28;1934.28;1934.28;1934.28;1934.28
1012109;1.0;12.0;109.0;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;1202.4804;2015.6;2015.6;2015.6;2015.6;2015.6
1012111;1.0;12.0;111.0;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;1520.2388;2368.08;2368.08;2368.08;2368.08;2368.08
1012113;1.0;12.0;113.0;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;1708.5514;2618.61;2618.61;2618.61;2618.61;2618.61
1012115;1.0;12.0;115.0;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;1639.1103;2359.1587;2359.1587;2359.1587;2359.1587;2359.1587
1012117;1.0;12.0;117.0;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;1812.1842;2717.99;2717.99;2717.99;2717.99;2717.99
1012119;1.0;12.0;119.0;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;1762.4417;2637.77;2637.77;2637.77;2637.77;2637.77
1012121;1.0;12.0;121.0;954.841;954.841;954.841;954.841;954.841;954.841;954.841;954.841;954.841;954.841;954.841;1854.78;1854.78;1854.78;1854.78;1854.78
1012123;1.0;12.0;123.0;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;106.1633;680.33;680.33;680.33;680.33;680.33
1012125;1.0;12.0;125.0;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;2124.8468;3644.83;3644.83;3644.83;3644.83;3644.83
1012127;1.0;12.0;127.0;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;1973.3052;2863.81;2863.81;2863.81;2863.81;2863.81
1012129;1.0;12.0;129.0;1517.6228;1517.6228;1296.0628;1296.0628;1296.0628;1296.0628;1296.0628;1296.0628;1296.0628;1256.9528;1256.9528;2387.54;2387.54;2387.54;2387.54;2387.54
1012131;1.0;12.0;131.0;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;1685.9613;2577.73;2577.73;2577.73;2577.73;2577.73
1012133;1.0;12.0;133.0;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;1589.1272;2676.47;2676.47;2676.47;2676.47;2676.47
1012135;1.0;12.0;135.0;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;3660.7492;6597.33;6597.33;6597.33;6597.33;6597.33
1012137;1.0;12.0;137.0;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;2342.0178;3290.02;3290.02;3290.02;3290.02;3290.02
1012139;1.0;12.0;139.0;1533.2159;1533.2159;1533.2159;1533.2159;1533.2159;1255.2159;1255.2159;1255.2159;1255.2159;1255.2159;1255.2159;2288.15;2288.15;2288.15;2288.15;2288.15
1012141;1.0;12.0;141.0;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;1429.2668;2313.22;2313.22;2313.22;2313.22;2313.22
1012143;1.0;12.0;143.0;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;1912.8529;2828.2;2828.2;2828.2;2828.2;2828.2
1014001;1.0;14.0;1.0;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;1983.9663;3398.0;3398.0;3398.0;3398.0;3398.0
1014003;1.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1319.68;1319.68;1319.68;1319.68;1319.68
1014005;1.0;14.0;5.0;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;2855.9845;4482.18;4482.18;4482.18;4482.18;4482.18
1014007;1.0;14.0;7.0;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;11351.2023;16585.05;16585.05;16585.05;16585.05;16585.05
1014009;1.0;14.0;9.0;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;3219.5294;7911.31;7911.31;7911.31;7911.31;7911.31
1014011;1.0;14.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4469.32;4469.32;4469.32;4469.32;4469.32
1014013;1.0;14.0;13.0;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;1362.4015;2866.78;2866.78;2866.78;2866.78;2866.78
1014015;1.0;14.0;15.0;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;6227.0806;9208.61;9208.61;9208.61;9208.61;9208.61
1014017;1.0;14.0;17.0;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;5120.3995;7472.59;7472.59;7472.59;7472.59;7472.59
1014019;1.0;14.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014021;1.0;14.0;21.0;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;1119.8664;2947.68;2947.68;2947.68;2947.68;2947.68
1014023;1.0;14.0;23.0;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;3360.7015;6206.29;6206.29;6206.29;6206.29;6206.29
1014025;1.0;14.0;25.0;1614.5541;1019.7741;1019.7741;1019.7741;1019.7741;1019.7741;985.7741;985.7741;985.7741;985.7741;985.7741;5694.68;5694.68;5694.68;5694.68;5694.68
1014027;1.0;14.0;27.0;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;1266.7716;5266.08;5266.08;5266.08;5266.08;5258.17
1014029;1.0;14.0;29.0;4707.7159;4707.7159;4420.0459;4420.0459;4420.0459;4420.0459;4420.0459;4420.0459;4420.0459;4420.0459;4420.0459;7430.3;7430.3;7430.3;7430.3;7430.3
1014031;1.0;14.0;31.0;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;331.4425;1784.61;1784.61;1784.61;1784.61;1784.61
1014033;1.0;14.0;33.0;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;3213.162;6108.43;6108.43;6108.43;6108.43;6108.43
1014035;1.0;14.0;35.0;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1257.3324;1200.7124;2305.6;2305.6;2305.6;2305.6;2305.6
1014037;1.0;14.0;37.0;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;3662.5965;5833.24;5833.24;5833.24;5833.24;5833.24
1014039;1.0;14.0;39.0;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;2041.2709;5035.91;5035.91;5035.91;5035.91;5035.91
1014041;1.0;14.0;41.0;2620.5772;2620.5772;2620.5772;2747.5304;2747.5304;2747.5304;2747.5304;2747.5304;2747.5304;2747.5304;2747.5304;4202.37;4202.37;4202.37;4202.37;4202.37
1014043;1.0;14.0;43.0;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;2861.2552;4655.55;4655.55;4655.55;4655.55;4655.55
1014045;1.0;14.0;45.0;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;3079.277;4877.15;4877.15;4877.15;4877.15;4877.15
1014047;1.0;14.0;47.0;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;3248.9558;5299.65;5299.65;5299.65;5299.65;5299.65
1014049;1.0;14.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014051;1.0;14.0;51.0;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;3162.6818;4946.94;4946.94;4946.94;4946.94;4946.94
1016001;1.0;16.0;1.0;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;1247.8196;2763.89;2763.89;2763.89;2763.89;2656.93
1016003;1.0;16.0;3.0;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;3290.199;4539.49;4539.49;4539.49;4539.49;4539.49
1016005;1.0;16.0;5.0;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;3124.1527;6772.66;6772.66;6772.66;6772.66;6772.66
1016007;1.0;16.0;7.0;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;4914.2854;8089.62;8089.62;8089.62;8089.62;8089.62
1016009;1.0;16.0;9.0;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1105.5898;1671.7;1671.7;1671.7;1671.7;1671.7
1016011;1.0;16.0;11.0;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;1079.5941;2306.92;2306.92;2306.92;2306.92;2306.92
1018003;1.0;18.0;3.0;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;4643.2008;6611.66;6611.66;6611.66;6611.66;6611.66
1018005;1.0;18.0;5.0;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;2222.8578;3323.92;3323.92;3323.92;3323.92;3323.92
1018007;1.0;18.0;7.0;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;3496.0249;5443.9;5443.9;5443.9;5443.9;5443.9
1018009;1.0;18.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;614.11;614.11;614.11;614.11;614.11
1018011;1.0;18.0;11.0;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;427.0265;861.93;861.93;861.93;861.93;861.93
1018013;1.0;18.0;13.0;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;8053.3183;11109.96;11109.96;11109.96;11109.96;11109.96
1018015;1.0;18.0;15.0;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;3128.4842;4457.35;4457.35;4457.35;4457.35;4457.35
1018017;1.0;18.0;17.0;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;8785.3047;11999.6;11999.6;11999.6;11999.6;11999.6
1018019;1.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.21;36.21;36.21;36.21;36.21
1018021;1.0;18.0;21.0;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;6292.9857;9098.25;9098.25;9098.25;9098.25;9098.25
1018023;1.0;18.0;23.0;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;5926.7564;9220.17;9220.17;9220.17;9220.17;9220.17
1018025;1.0;18.0;25.0;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;981.3604;1570.47;1570.47;1570.47;1570.47;1570.47
1018027;1.0;18.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1018031;1.0;18.0;31.0;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;15053.283;21339.28;21339.28;21339.28;21339.28;21339.28
1018033;1.0;18.0;33.0;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;525.6053;1537.62;1537.62;1537.62;1537.62;1537.62
1018037;1.0;18.0;37.0;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;7288.8965;10715.58;10715.58;10715.58;10715.58;10715.58
1018039;1.0;18.0;39.0;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;5786.6285;8645.48;8645.48;8645.48;8645.48;8645.48
1018041;1.0;18.0;41.0;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;4024.2847;6470.08;6470.08;6470.08;6470.08;6470.08
1018043;1.0;18.0;43.0;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;7177.2624;11360.49;11360.49;11360.49;11360.49;11360.49
1020001;1.0;20.0;1.0;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;908.7507;1696.69;1696.69;1696.69;1696.69;1696.69
1020003;1.0;20.0;3.0;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;2441.4364;3569.41;3569.41;3569.41;3569.41;3569.41
1020005;1.0;20.0;5.0;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;3520.6065;5926.27;5926.27;5926.27;5926.27;5926.27
1020007;1.0;20.0;7.0;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;962.3719;1735.13;1735.13;1735.13;1735.13;1735.13
1020009;1.0;20.0;9.0;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;2885.2904;4288.44;4288.44;4288.44;4288.44;4288.44
1020011;1.0;20.0;11.0;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;1207.6456;2293.87;2293.87;2293.87;2293.87;2293.87
1020013;1.0;20.0;13.0;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;1757.0003;434.9035;434.9035;434.9035;434.9035;434.9035
1020015;1.0;20.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3056.6417;3056.6417;3056.6417;3056.6417;2695.5947
1022001;1.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1328.8658;1328.8658;1328.8658;1328.8658;1328.8658
1022003;1.0;22.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3214.2953;3214.2953;3214.2953;3214.2953;3214.2953
1022005;1.0;22.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.21;36.21;36.21;36.21;36.21
1022009;1.0;22.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022011;1.0;22.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3154.53;3154.53;3154.53;3129.13;3129.13
1022013;1.0;22.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1159.8;1159.8;1159.8;1159.8;1159.8
1022015;1.0;22.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1717.16;1717.16;1717.16;1717.16;1717.16
1022017;1.0;22.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2752.82;2752.82;2752.82;2752.82;2752.82
1022019;1.0;22.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1079.69;1079.69;779.69;779.69;779.69
1022021;1.0;22.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2163.25;2163.25;2163.25;2163.25;2163.25
1022023;1.0;22.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1179.95;1179.95;1179.95;1179.95;1179.95
1022025;1.0;22.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1730.79;1730.79;1404.18;1404.18;1404.18
1022027;1.0;22.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6330.82;6330.82;6330.82;6330.82;6330.82
1022029;1.0;22.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022031;1.0;22.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3689.21;3689.21;3689.21;3689.21;3689.21
1022033;1.0;22.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;474.5;474.5;474.5;474.5;474.5
1022035;1.0;22.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3483.23;3191.74;3191.74;3191.74;3191.74
1022037;1.0;22.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3180.41;3180.41;2886.01;2886.01;2886.01
1022039;1.0;22.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8589.16;8589.16;8589.16;8589.16;8589.16
1022041;1.0;22.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7654.79;7654.79;7654.79;7654.79;7654.79
1022043;1.0;22.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4332.26;4332.26;4332.26;4332.26;4332.26
1022045;1.0;22.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2790.8;2790.8;2790.8;2790.8;2790.8
1022047;1.0;22.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4505.67;4505.67;4505.67;4505.67;4205.82
1022049;1.0;22.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022051;1.0;22.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5028.15;5028.15;5028.15;5028.15;4220.12
1022053;1.0;22.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7001.48;7001.48;6722.19;6722.19;6722.19
1022055;1.0;22.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022057;1.0;22.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022059;1.0;22.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2581.76;2581.76;2581.76;2581.76;2581.76
1022061;1.0;22.0;61.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6408.79;6408.79;6408.79;6408.79;6408.79
1022063;1.0;22.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022065;1.0;22.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3238.47;3238.47;3238.47;3238.47;3238.47
1022067;1.0;22.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1022069;1.0;22.0;69.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2556.64;2556.64;2556.64;2556.64;2556.64
1024001;1.0;24.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1065.72;1065.72;1065.72;1065.72;1065.72
1024003;1.0;24.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3415.04;3415.04;3415.04;3415.04;3415.04
1024007;1.0;24.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2346.28;2346.28;2346.28;2346.28;2346.28
1024009;1.0;24.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1289.92;1289.92;1289.92;1289.92;1289.92
1026003;1.0;26.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026005;1.0;26.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026007;1.0;26.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026017;1.0;26.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026029;1.0;26.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026031;1.0;26.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026033;1.0;26.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026035;1.0;26.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026037;1.0;26.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026039;1.0;26.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026041;1.0;26.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026051;1.0;26.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026053;1.0;26.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026055;1.0;26.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026067;1.0;26.0;67.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026077;1.0;26.0;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026079;1.0;26.0;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026083;1.0;26.0;83.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026085;1.0;26.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026087;1.0;26.0;87.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026089;1.0;26.0;89.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026093;1.0;26.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026095;1.0;26.0;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026103;1.0;26.0;103.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026105;1.0;26.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026107;1.0;26.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026115;1.0;26.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1026119;1.0;26.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
